run_id,source,logical_name,path,url,status_code,content_type,collected_at,sha256,from_cache,error
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_2,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_2__adeb4369-0910-4325-8aa4-20d0f7249f74.json,https://www.fifatrainingcentre.com/en/fifa-world-cup-2026/tournament-page--fifa-world-cup-2026.php,200,text/html; charset=UTF-8,2026-07-04T01:07:55.181683+00:00,9bf9a2bb644c782ee084f1718ec0e51e5c135ba963b675a4e0b0e859553d06d5,False,
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_3,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_3__11fab2f0-0c58-420f-88db-d647f6d9f0a0.json,https://www.fifatrainingcentre.com/en/game/the-game.php,200,text/html; charset=UTF-8,2026-07-04T01:08:06.383845+00:00,1b93df246f906d75dc7b74775d5b0d34b4f9b11166f151699d2f356789116954,False,
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_4,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_4__6b5018cf-8793-488d-b129-2a0bed567ab7.json,https://www.fifatrainingcentre.com/en/game/tournament-observations.php,200,text/html; charset=UTF-8,2026-07-04T01:08:17.010445+00:00,a52fc1c70938238680412836483d5b2083680cd4d627407a54f16c4591a2085a,False,
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_5,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_5__ac1b5ed8-9f9f-4db3-b321-ae17c7272209.json,https://www.fifatrainingcentre.com/en/resources/game-library/,200,text/html; charset=UTF-8,2026-07-04T01:08:28.122866+00:00,36a9965d7b3f5ed483c4557fe27c81c865f90955ab62cce89fd7b08fe813ca84,False,
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_10,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_10__adeb4369-0910-4325-8aa4-20d0f7249f74.json,https://www.fifatrainingcentre.com/en/fifa-world-cup-2026/tournament-page--fifa-world-cup-2026.php,200,text/html; charset=UTF-8,2026-07-04T01:07:55.181683+00:00,9bf9a2bb644c782ee084f1718ec0e51e5c135ba963b675a4e0b0e859553d06d5,True,
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_11,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_11__11fab2f0-0c58-420f-88db-d647f6d9f0a0.json,https://www.fifatrainingcentre.com/en/game/the-game.php,200,text/html; charset=UTF-8,2026-07-04T01:08:06.383845+00:00,1b93df246f906d75dc7b74775d5b0d34b4f9b11166f151699d2f356789116954,True,
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_12,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_12__6b5018cf-8793-488d-b129-2a0bed567ab7.json,https://www.fifatrainingcentre.com/en/game/tournament-observations.php,200,text/html; charset=UTF-8,2026-07-04T01:08:17.010445+00:00,a52fc1c70938238680412836483d5b2083680cd4d627407a54f16c4591a2085a,True,
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_13,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_13__fa23745c-3a62-4f32-a629-b5574fb11e3b.json,https://www.fifatrainingcentre.com/en/resources/game-library/index.php,200,text/html; charset=UTF-8,2026-07-04T01:09:39.525272+00:00,3c0ac959eb3a1bfb53a2fcaea7c6c122a8f5573aeb3763df4d9fd1f2894b310a,False,
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_14,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_14__49ebd87b-038e-43da-abb9-3d4fb23aac4f.json,https://www.fifatrainingcentre.com/en/fifa-world-cup-2026/match-report-hub-knockout-stage.php,200,text/html; charset=UTF-8,2026-07-04T01:09:50.350374+00:00,738137ac80156154000a4be7542a2d0c48799aae0e4c2ac2e46f1de4ce2de56d,False,
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_15,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_15__e6de821a-00d5-4127-8ef7-e99a95517f3d.json,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M01%20MEX%20V%20RSA.pdf,200,application/pdf,2026-07-04T01:10:00.645911+00:00,04a83d793a8cfce6665240bbcaed37f3eaeb4670e27af3b6abf28db33d902274,False,
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_16,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_16__759df5d4-4917-41d1-9669-19b38a313621.json,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M02%20KOR%20V%20CZE%20.pdf,200,application/pdf,2026-07-04T01:10:22.858819+00:00,2ac555a081671e47d95481dedc2ead54a0bb8dd40c3e551f9d956ceb2b640e02,False,
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_17,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_17__7d4f315f-5f27-497d-a9bf-6b8f35d3a1ed.json,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M25-CZE-V-RSA.pdf,200,application/pdf,2026-07-04T01:10:46.275706+00:00,961638bfac3d0748bb67d2cf520f1c03fde4f1610e2d05e7ce824a0095b33177,False,
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_18,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_18__edbfe03d-dd73-43c7-97a4-894b7a894b2e.json,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M28-MEX-V-KOR.pdf,200,application/pdf,2026-07-04T01:11:08.870915+00:00,fc8b95aaf2b29d20f76a936ffe5002b2e8cec9fca573a487b35682fa6f6e2c4b,False,
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_19,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_19__3b300143-298b-4dda-9293-61eee5b0290a.json,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M53-CZE-V-MEX.pdf,200,application/pdf,2026-07-04T01:11:31.365017+00:00,c62a982511888f739129210092b2c1cc377a58f349a0c2727e941eed51c1fc92,False,
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_20,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_20__24b5e8c1-28b2-4c8e-b406-dd5dcdb9385d.json,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M54-RSA-V-KOR.pdf,200,application/pdf,2026-07-04T01:11:52.461244+00:00,d6dc97dda1a493118ca6090d5b7fd695a19b585c61b03005e39b4803bd61265e,False,
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_21,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_21__1af837b3-f54e-48a0-8254-8cf0831e626f.json,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M03-CAN-V-BIH-V2.pdf,200,application/pdf,2026-07-04T01:12:21.305385+00:00,e140e057e61a473ba8a2b0a2f1ab9deef1eca39b6bb48b80c835b518d96b53f9,False,
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_22,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_22__0c607501-1171-47c9-ae81-91a6cb243a07.json,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M08-QAT-V-SUI.pdf,200,application/pdf,2026-07-04T01:12:43.746953+00:00,1e7394ebfd91b05206d00f6e5c5edd76796fb5421bba474f5ae9cfa3aeb614da,False,
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_23,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_23__e3e52b9d-00aa-467e-8fbb-ce6ac1ed95d7.json,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M26-SUI-V-BIH.pdf,200,application/pdf,2026-07-04T01:13:07.263071+00:00,058b48539a3776580e0e90dafd2a73d0421dbb9c817eb080cec23e6c5e3ebf90,False,
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_24,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_24__9971698b-f79a-4067-b0ed-f86226fdd31b.json,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M27-CAN-V-QAT.pdf,200,application/pdf,2026-07-04T01:13:30.975957+00:00,7890d43a112d52aa74b3a482e88bab850c7d3205472cc4505404eb8d46680f38,False,
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_25,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_25__8b9de806-2fa9-49dd-835c-9e5e50660aa4.json,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M51-SUI-V-CAN.pdf,200,application/pdf,2026-07-04T01:13:53.919841+00:00,256c6f93211ff7e460902a166dbee5ddf49db1f67e157fc94e9bf2ac3dd6f65a,False,
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_26,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_26__e549fd96-73d1-4a6c-a91e-196cba23645b.json,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M52-BIH-V-QAT.pdf,200,application/pdf,2026-07-04T01:14:15.489380+00:00,7848d41ef0cb6d3099e6cd66c49976f3e3fd2c80db767f11913b6b133b07fe02,False,
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_27,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_27__bdb32cee-8718-4189-978c-7934e91210f2.json,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M05-HAI-V-SCO.pdf,200,application/pdf,2026-07-04T01:14:38.850944+00:00,0cbf0f3d8a23ac28eb036c2a46a1b61167c556ad1fa7e92ac22ead0863288da4,False,
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_28,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_28__574a80ac-1fbb-4293-a77a-2d43151dc646.json,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M07-BRA-V-MAR%20POST-V2.pdf,200,application/pdf,2026-07-04T01:15:01.613695+00:00,94146c761590b3af2862e3e49318cf3161c683f8962f9623c704d3ee503e35ae,False,
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_29,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_29__7452a1f1-80b6-482a-b445-223a0eb88a2c.json,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M29-BRA-V-HAI.pdf,200,application/pdf,2026-07-04T01:15:25.106017+00:00,8b482fe6b706cec40efe9a24dcfdcec64f2adc3acd2711d8d6fd6266c7c628d4,False,
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_30,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_30__87f5f017-d35d-4d81-8ec9-91849be05344.json,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M30-SCO-V-MAR.pdf,200,application/pdf,2026-07-04T01:15:46.648062+00:00,452a76ba5a769735b17b05fb222945ad2b4caaa68cddb1001e0244eb0c8d2ec9,False,
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_31,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_31__0637b9fe-dfb1-4612-805c-b7409739355b.json,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M49-SCO-V-BRA.pdf,200,application/pdf,2026-07-04T01:16:09.936585+00:00,914635904658a6752bf417b334936c43472f94a36bc7f74d044359d778659ee3,False,
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_32,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_32__26bf8a67-1cf7-49b3-b5a6-8f53bf1e91d6.json,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M50-MAR-V-HAI-V2.pdf,200,application/pdf,2026-07-04T01:16:33.110084+00:00,47c5e4e62e7dd4ad6ae3ea4de12941f80bbd42e492fab9ba80c233aaa4c5800f,False,
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_33,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_33__6a42f34a-77d0-4f36-82e5-370094650a53.json,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M04-USA-V-PAR.pdf,200,application/pdf,2026-07-04T01:16:56.974963+00:00,86579d6577175a26b454df9d39a3e3dad30ceb745571ea131e9feddadd75e7d8,False,
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_34,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_34__c73a6453-6b9b-4c19-a6a3-74663efe6aac.json,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M06-AUS-V-TUR.pdf,200,application/pdf,2026-07-04T01:17:19.283410+00:00,538aa9c7597dcff95a42661ed2aba62408fad440465da6a6a76cc055971f28bd,False,
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_35,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_35__5e5a7a82-7d6a-4864-a406-e107af4e139a.json,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M31-TUR-V-PAR.pdf,200,application/pdf,2026-07-04T01:17:41.288508+00:00,261d1d45da7f32c2b127bee0ebf203bdd5f82d9fcb2a86ae680ff0f0709a7dc0,False,
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_36,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_36__f9fc5528-0579-477d-9edb-c6ade7fa770e.json,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M32-USA-V-AUS.pdf,200,application/pdf,2026-07-04T01:18:05.046289+00:00,60f822ab35b1ec99d228101b800d97acc08740477f7ae4d7c6af1069ddd548db,False,
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_37,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_37__0a143528-620d-450c-9d7d-009b472b64f8.json,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M59-TUR-v-USA.pdf,200,application/pdf,2026-07-04T01:18:27.762650+00:00,4f098ac2bd6044d958be417bdf79bf1726236faee2a5b8f7f3b87d2c965ddf6a,False,
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_38,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_38__d6201349-6ce0-4b39-a00b-4badb185d15f.json,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M60-PAR-V-AUS.pdf,200,application/pdf,2026-07-04T01:18:50.997737+00:00,972976a1fac2d5a249e2a74743a88815b802cf53240dfed372fc750b6355fc77,False,
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_39,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_39__e5b41d9c-78e6-4f1b-927d-14087f3fdffe.json,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M09-CIV-V-ECU.pdf,200,application/pdf,2026-07-04T01:19:12.526226+00:00,141ce09356f7ce8246bd93d25eedd0f474a4d8845cf89422528108d92147fed4,False,
20260704T010732Z,fifa_training_reports,fifa_training_reports_hub_page_candidate_detail_40,data/raw/20260704T010732Z/fifa_training_reports/fifa_training_reports_hub_page_candidate_detail_40__22e0056b-ce38-49a1-a16d-b3ef96272865.json,https://www.fifatrainingcentre.com/media/native/tournaments/fifa-world-cup/2026/PMSR-M10-GER-V-CUW-V2.pdf,200,application/pdf,2026-07-04T01:19:36.049084+00:00,849e92f7b386d7d0c09ffe672e7a62daa81e7bb006af1ec038a9d520d9ddc57f,False,
20260704T010732Z,espn_public,espn_scoreboard_variant_1,data/raw/20260704T010732Z/espn_public/espn_scoreboard_variant_1__2f44d58f-333e-4eb6-9357-b0b5df7eff07.json,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/scoreboard?dates=2026&limit=500,200,application/json;charset=UTF-8,2026-07-04T01:19:58.590299+00:00,39487b51d5bd171102632dfd64f674c0eed904a521f3aee3e9160390dd706768,False,
20260704T010732Z,espn_public,espn_scoreboard_variant_2,data/raw/20260704T010732Z/espn_public/espn_scoreboard_variant_2__f7e30b50-621b-42fc-9c6d-fef40694501c.json,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/scoreboard?limit=500,200,application/json;charset=UTF-8,2026-07-04T01:20:06.864795+00:00,d47ec7f5ca5bb22a825d111cca99d8cfaf8a5ae2da93fe00fa454f3229a989af,False,
20260704T010732Z,espn_public,espn_summary_event_760415,data/raw/20260704T010732Z/espn_public/espn_summary_event_760415__e639ae55-997b-4015-a2cb-03ee1430a03c.json,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760415,200,application/json;charset=UTF-8,2026-07-04T01:20:15.901933+00:00,be9b62f60e69f498d1e65d6db341bf5d75e534c69d8179d4b9437bf6ebb073cf,False,
20260704T010732Z,espn_public,espn_summary_event_760414,data/raw/20260704T010732Z/espn_public/espn_summary_event_760414__4d6c61c3-cf44-4465-b579-bd70d6900297.json,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,200,application/json;charset=UTF-8,2026-07-04T01:20:24.816532+00:00,4c561a62a47c91ee35bd3a77375c30ff9380efc4920c6c92a1f3ee70c408efcb,False,
20260704T010732Z,espn_public,espn_summary_event_760416,data/raw/20260704T010732Z/espn_public/espn_summary_event_760416__df752df7-940c-4899-a3dd-6478a4163cda.json,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760416,200,application/json;charset=UTF-8,2026-07-04T01:20:33.148692+00:00,765db3b6838a160199880a7a1787e868ff6338e68b549a8e95fdb839510c2d94,False,
20260704T010732Z,espn_public,espn_summary_event_760417,data/raw/20260704T010732Z/espn_public/espn_summary_event_760417__f89dedbd-719b-41f2-a68f-26eae0350852.json,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760417,200,application/json;charset=UTF-8,2026-07-04T01:20:41.644716+00:00,7a4a5ca7d0b0f4efb7e6ae7504ba9806c376aee469e8097315e969585ec5b256,False,
20260704T010732Z,espn_public,espn_summary_event_760420,data/raw/20260704T010732Z/espn_public/espn_summary_event_760420__9686c615-6578-40ee-a0fd-23d246836130.json,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760420,200,application/json;charset=UTF-8,2026-07-04T01:21:51.555955+00:00,473b09ac1a76581da21e15b0f73c81eed748fa4680bc82d2231d4f6f7460e800,False,
20260704T010732Z,espn_public,espn_summary_event_760419,data/raw/20260704T010732Z/espn_public/espn_summary_event_760419__fa32bb37-6b9c-4034-b106-2f859e0d0fe0.json,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760419,200,application/json;charset=UTF-8,2026-07-04T01:21:59.995576+00:00,2c9462523d1283984db3ff1610d089ee803c707b31e5e1eba09eee59e094846c,False,
20260704T010732Z,espn_public,espn_summary_event_760418,data/raw/20260704T010732Z/espn_public/espn_summary_event_760418__d0e0682c-bdc0-4587-be1b-22edc2b8a305.json,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760418,200,application/json;charset=UTF-8,2026-07-04T01:22:08.543507+00:00,8f8c4144766f7847e70ffb7125395a9d68f27631e8d3bde38c1b526db9a9fd04,False,
20260704T010732Z,espn_public,espn_summary_event_760421,data/raw/20260704T010732Z/espn_public/espn_summary_event_760421__7ba9bfd9-d44a-4b7f-a4a2-a490fa0b7577.json,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760421,200,application/json;charset=UTF-8,2026-07-04T01:22:17.649212+00:00,4d7312e22e4a2cf392647d416076ab24cc0bf359149f337ab313e8f0f4b9d8ab,False,
20260704T010732Z,espn_public,espn_summary_event_760422,data/raw/20260704T010732Z/espn_public/espn_summary_event_760422__bce2abb5-260c-4987-a82b-c80a7e99b1df.json,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760422,200,application/json;charset=UTF-8,2026-07-04T01:22:26.467260+00:00,e7b7d9a99c1ae87d81b9fda3194a7b0b2d2ec076dbc4553ff58ca43ed51f0236,False,
20260704T010732Z,espn_public,espn_summary_event_760425,data/raw/20260704T010732Z/espn_public/espn_summary_event_760425__f2f7b7a1-6474-465c-a8e6-1bb41d0a1647.json,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760425,200,application/json;charset=UTF-8,2026-07-04T01:22:35.159178+00:00,592be91877151e349bd6b3c10fbf0e7e3d898d657aff9a0754999a010a534a08,False,
20260704T010732Z,espn_public,espn_summary_event_760423,data/raw/20260704T010732Z/espn_public/espn_summary_event_760423__8d54cec2-65ac-4580-82af-09694af2b676.json,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760423,200,application/json;charset=UTF-8,2026-07-04T01:23:00.752569+00:00,e2d14438f7429026c4c8edac5f8df8c148005f38c063b519b6e3e6ffab34954e,False,
20260704T010732Z,espn_public,espn_summary_event_760424,data/raw/20260704T010732Z/espn_public/espn_summary_event_760424__198b2437-e058-4843-b5e6-2001bd8aa733.json,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760424,200,application/json;charset=UTF-8,2026-07-04T01:23:09.974791+00:00,decc367409f5d20b80b0be6a3756514f3c1e8900f0bebf59b2ddfa9f6cffdb7a,False,
