espn_event_id,date,team,stat_name,stat_display_name,stat_value,source_url,source_publisher,date_accessed,data_leakage_risk,notes
760461,2026-06-23,Uzbequistão,foulsCommitted,NA,15,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760461,ESPN public site API,2026-06-28T11:18:02+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760461,2026-06-23,Uzbequistão,yellowCards,NA,1,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760461,ESPN public site API,2026-06-28T11:18:02+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760461,2026-06-23,Uzbequistão,redCards,NA,0,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760461,ESPN public site API,2026-06-28T11:18:02+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760461,2026-06-23,Uzbequistão,offsides,NA,2,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760461,ESPN public site API,2026-06-28T11:18:02+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760461,2026-06-23,Uzbequistão,wonCorners,NA,2,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760461,ESPN public site API,2026-06-28T11:18:02+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760461,2026-06-23,Uzbequistão,saves,NA,4,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760461,ESPN public site API,2026-06-28T11:18:02+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760461,2026-06-23,Uzbequistão,possessionPct,NA,34.1,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760461,ESPN public site API,2026-06-28T11:18:02+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760461,2026-06-23,Uzbequistão,totalShots,NA,7,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760461,ESPN public site API,2026-06-28T11:18:02+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760461,2026-06-23,Uzbequistão,shotsOnTarget,NA,2,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760461,ESPN public site API,2026-06-28T11:18:02+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760461,2026-06-23,Uzbequistão,shotPct,NA,0.3,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760461,ESPN public site API,2026-06-28T11:18:02+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760461,2026-06-23,Uzbequistão,penaltyKickGoals,NA,0,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760461,ESPN public site API,2026-06-28T11:18:02+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760461,2026-06-23,Uzbequistão,penaltyKickShots,NA,0,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760461,ESPN public site API,2026-06-28T11:18:02+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760461,2026-06-23,Uzbequistão,accuratePasses,NA,262,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760461,ESPN public site API,2026-06-28T11:18:02+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760461,2026-06-23,Uzbequistão,totalPasses,NA,327,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760461,ESPN public site API,2026-06-28T11:18:02+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760461,2026-06-23,Uzbequistão,passPct,NA,0.8,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760461,ESPN public site API,2026-06-28T11:18:02+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760461,2026-06-23,Uzbequistão,accurateCrosses,NA,0,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760461,ESPN public site API,2026-06-28T11:18:02+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760461,2026-06-23,Uzbequistão,totalCrosses,NA,8,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760461,ESPN public site API,2026-06-28T11:18:02+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760461,2026-06-23,Uzbequistão,crossPct,NA,0.0,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760461,ESPN public site API,2026-06-28T11:18:02+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760461,2026-06-23,Uzbequistão,totalLongBalls,NA,30,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760461,ESPN public site API,2026-06-28T11:18:02+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760461,2026-06-23,Uzbequistão,accurateLongBalls,NA,9,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760461,ESPN public site API,2026-06-28T11:18:02+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760461,2026-06-23,Uzbequistão,longballPct,NA,0.3,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760461,ESPN public site API,2026-06-28T11:18:02+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760461,2026-06-23,Uzbequistão,blockedShots,NA,3,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760461,ESPN public site API,2026-06-28T11:18:02+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760461,2026-06-23,Uzbequistão,effectiveTackles,NA,13,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760461,ESPN public site API,2026-06-28T11:18:02+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760461,2026-06-23,Uzbequistão,totalTackles,NA,18,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760461,ESPN public site API,2026-06-28T11:18:02+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760461,2026-06-23,Uzbequistão,tacklePct,NA,0.7,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760461,ESPN public site API,2026-06-28T11:18:02+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760461,2026-06-23,Uzbequistão,interceptions,NA,14,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760461,ESPN public site API,2026-06-28T11:18:02+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760461,2026-06-23,Uzbequistão,effectiveClearance,NA,30,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760461,ESPN public site API,2026-06-28T11:18:02+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760461,2026-06-23,Uzbequistão,totalClearance,NA,30,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760461,ESPN public site API,2026-06-28T11:18:02+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Inglaterra,foulsCommitted,NA,14,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Inglaterra,yellowCards,NA,1,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Inglaterra,redCards,NA,0,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Inglaterra,offsides,NA,2,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Inglaterra,wonCorners,NA,9,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Inglaterra,saves,NA,0,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Inglaterra,possessionPct,NA,78.9,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Inglaterra,totalShots,NA,19,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Inglaterra,shotsOnTarget,NA,3,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Inglaterra,shotPct,NA,0.2,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Inglaterra,penaltyKickGoals,NA,0,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Inglaterra,penaltyKickShots,NA,0,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Inglaterra,accuratePasses,NA,586,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Inglaterra,totalPasses,NA,633,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Inglaterra,passPct,NA,0.9,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Inglaterra,accurateCrosses,NA,7,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Inglaterra,totalCrosses,NA,30,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Inglaterra,crossPct,NA,0.2,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Inglaterra,totalLongBalls,NA,26,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Inglaterra,accurateLongBalls,NA,14,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Inglaterra,longballPct,NA,0.5,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Inglaterra,blockedShots,NA,6,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Inglaterra,effectiveTackles,NA,7,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Inglaterra,totalTackles,NA,14,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Inglaterra,tacklePct,NA,0.5,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Inglaterra,interceptions,NA,1,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Inglaterra,effectiveClearance,NA,6,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Inglaterra,totalClearance,NA,6,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Gana,foulsCommitted,NA,24,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Gana,yellowCards,NA,1,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Gana,redCards,NA,0,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Gana,offsides,NA,2,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Gana,wonCorners,NA,2,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Gana,saves,NA,3,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Gana,possessionPct,NA,21.1,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Gana,totalShots,NA,2,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Gana,shotsOnTarget,NA,1,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Gana,shotPct,NA,0.5,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Gana,penaltyKickGoals,NA,0,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Gana,penaltyKickShots,NA,0,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Gana,accuratePasses,NA,127,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Gana,totalPasses,NA,172,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Gana,passPct,NA,0.7,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Gana,accurateCrosses,NA,0,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Gana,totalCrosses,NA,5,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Gana,crossPct,NA,0.0,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Gana,totalLongBalls,NA,57,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Gana,accurateLongBalls,NA,24,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Gana,longballPct,NA,0.4,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Gana,blockedShots,NA,1,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Gana,effectiveTackles,NA,17,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Gana,totalTackles,NA,22,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Gana,tacklePct,NA,0.8,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Gana,interceptions,NA,8,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Gana,effectiveClearance,NA,39,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760458,2026-06-23,Gana,totalClearance,NA,39,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760458,ESPN public site API,2026-06-28T11:18:06+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760460,2026-06-23,Panamá,foulsCommitted,NA,19,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760460,ESPN public site API,2026-06-28T11:18:09+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760460,2026-06-23,Panamá,yellowCards,NA,1,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760460,ESPN public site API,2026-06-28T11:18:09+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760460,2026-06-23,Panamá,redCards,NA,0,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760460,ESPN public site API,2026-06-28T11:18:09+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
760460,2026-06-23,Panamá,offsides,NA,1,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760460,ESPN public site API,2026-06-28T11:18:09+00:00,post_match_only,Direct ESPN post-match statistic. No proxy.
