competition_id,season,match_id,jogo_original_fonte,espn_event_id,team,team_espn,player_id,player_name,starter,position,jersey,active,subbed_in,subbed_out,source,source_collected_at,temporal_status,available_at
world_cup_2026,2026,1,1,760415,África do Sul,South Africa,espn:310593,Bradley Cross,False,SUB,26,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760415,2026-07-20T17:23:31.216294+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:31.216294+00:00
world_cup_2026,2026,2,2,760414,Coreia do Sul,South Korea,espn:175921,Kim Seung-Gyu,True,G,1,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.775082+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.775082+00:00
world_cup_2026,2026,2,2,760414,Coreia do Sul,South Korea,espn:297788,Lee Han-Beom,True,CD-R,2,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.775717+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.775717+00:00
world_cup_2026,2026,2,2,760414,Coreia do Sul,South Korea,espn:345769,Lee Gi-Hyuk,True,CD-L,3,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.775550+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.775550+00:00
world_cup_2026,2026,2,2,760414,Coreia do Sul,South Korea,espn:157688,Kim Min-Jae,True,CD,4,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.775281+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.775281+00:00
world_cup_2026,2026,2,2,760414,Coreia do Sul,South Korea,espn:280061,Hwang In-Beom,True,CM-R,6,True,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.776052+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.776052+00:00
world_cup_2026,2026,2,2,760414,Coreia do Sul,South Korea,espn:149945,Son Heung-Min,True,F,7,True,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.778393+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.778393+00:00
world_cup_2026,2026,2,2,760414,Coreia do Sul,South Korea,espn:256598,Paik Seung-Ho,True,CM-L,8,True,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.775887+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.775887+00:00
world_cup_2026,2026,2,2,760414,Coreia do Sul,South Korea,espn:134103,Lee Jae-Sung,True,CF-L,10,True,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.778602+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.778602+00:00
world_cup_2026,2026,2,2,760414,Coreia do Sul,South Korea,espn:297270,Lee Tae-Seok,True,LM,13,True,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.776217+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.776217+00:00
world_cup_2026,2026,2,2,760414,Coreia do Sul,South Korea,espn:274197,Lee Kang-In,True,CF-R,19,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.778768+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.778768+00:00
world_cup_2026,2026,2,2,760414,Coreia do Sul,South Korea,espn:302793,Seol Young-Woo,True,RM,22,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.776382+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.776382+00:00
world_cup_2026,2026,2,2,760414,Coreia do Sul,South Korea,espn:286268,Kim Tae-Hyeon,False,SUB,5,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.779264+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.779264+00:00
world_cup_2026,2026,2,2,760414,Coreia do Sul,South Korea,espn:303464,Cho Gue-Sung,False,SUB,9,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.780350+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.780350+00:00
world_cup_2026,2026,2,2,760414,Coreia do Sul,South Korea,espn:237224,Hwang Hee-Chan,False,SUB,11,True,True,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.780143+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.780143+00:00
world_cup_2026,2026,2,2,760414,Coreia do Sul,South Korea,espn:256724,Song Bum-Keun,False,SUB,12,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.779952+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.779952+00:00
world_cup_2026,2026,2,2,760414,Coreia do Sul,South Korea,espn:3098209,Cho Wi-Je,False,SUB,14,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.783678+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.783678+00:00
world_cup_2026,2026,2,2,760414,Coreia do Sul,South Korea,espn:280060,Kim Moon-Hwan,False,SUB,15,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.781333+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.781333+00:00
world_cup_2026,2026,2,2,760414,Coreia do Sul,South Korea,espn:336178,Park Jin-Seop,False,SUB,16,True,True,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.783876+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.783876+00:00
world_cup_2026,2026,2,2,760414,Coreia do Sul,South Korea,espn:362208,Bae Jun-Ho,False,SUB,17,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.778939+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.778939+00:00
world_cup_2026,2026,2,2,760414,Coreia do Sul,South Korea,espn:302434,Oh Hyeon-Gyu,False,SUB,18,True,True,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.784090+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.784090+00:00
world_cup_2026,2026,2,2,760414,Coreia do Sul,South Korea,espn:350711,Yang Hyun-Jun,False,SUB,20,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.780966+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.780966+00:00
world_cup_2026,2026,2,2,760414,Coreia do Sul,South Korea,espn:230244,Jo Hyeon-Woo,False,SUB,21,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.780789+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.780789+00:00
world_cup_2026,2026,2,2,760414,Coreia do Sul,South Korea,espn:304793,Jens Castrop,False,SUB,23,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.779756+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.779756+00:00
world_cup_2026,2026,2,2,760414,Coreia do Sul,South Korea,espn:90721,Kim Jin-Gyu,False,SUB,24,True,True,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.779102+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.779102+00:00
world_cup_2026,2026,2,2,760414,Coreia do Sul,South Korea,espn:297791,Eom Ji-Sung,False,SUB,25,True,True,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.780600+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.780600+00:00
world_cup_2026,2026,2,2,760414,Coreia do Sul,South Korea,espn:271702,Lee Dong-Gyeong,False,SUB,26,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.779441+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.779441+00:00
world_cup_2026,2026,2,2,760414,Tchéquia,Czechia,espn:277313,Matej Kovár,True,G,1,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.784269+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.784269+00:00
world_cup_2026,2026,2,2,760414,Tchéquia,Czechia,espn:322510,Robin Hranác,True,CD,4,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.784469+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.784469+00:00
world_cup_2026,2026,2,2,760414,Tchéquia,Czechia,espn:191209,Vladimír Coufal,True,RM,5,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.785569+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.785569+00:00
world_cup_2026,2026,2,2,760414,Tchéquia,Czechia,espn:370744,Stepán Chaloupek,True,CD-R,6,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.784836+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.784836+00:00
world_cup_2026,2026,2,2,760414,Tchéquia,Czechia,espn:151714,Ladislav Krejcí,True,CD-L,7,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.784646+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.784646+00:00
world_cup_2026,2026,2,2,760414,Tchéquia,Czechia,espn:212330,Patrik Schick,True,F,10,True,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.785753+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.785753+00:00
world_cup_2026,2026,2,2,760414,Tchéquia,Czechia,espn:305545,Pavel Sulc,True,CF-L,15,True,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.786102+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.786102+00:00
world_cup_2026,2026,2,2,760414,Tchéquia,Czechia,espn:294618,Lukás Provod,True,CF-R,17,True,False,True,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.786283+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.786283+00:00
world_cup_2026,2026,2,2,760414,Tchéquia,Czechia,espn:276659,Jaroslav Zelený,True,LM,20,True,False,False,https://site.api.espn.com/apis/site/v2/sports/soccer/fifa.world/summary?event=760414,2026-07-20T17:23:33.785369+00:00,POST_MATCH_BACKFILLED_FACT,2026-07-20T17:23:33.785369+00:00
